new	1.0	-420.4134	418.3561	131.8814
past	2.0	-395.5212	401.7591	122.8814
past	3.0	-380.3428	385.4627	113.8814
past	4.0	-359.8582	360.4627	110.0703
past	5.0	-334.8582	335.4627	104.2832
past	6.0	-314.1302	312.4214	103.1266
past	7.0	-289.1302	296.5230	94.1266
past	8.0	-264.1302	271.5230	85.1266
past	9.0	-239.1302	254.3851	80.1751
past	10.0	-215.2073	229.3851	71.1751
future	11.0	-196.3494	213.3467	68.7849
future	12.0	-174.8946	196.7480	59.7849
future	13.0	-157.4615	171.7480	53.7178
future	14.0	-138.2810	148.1081	47.9627
future	15.0	-114.9017	128.9285	40.7450
future	16.0	-89.9017	107.0881	35.9851
future	17.0	-64.9017	85.9164	26.9851
future	18.0	-40.7287	60.9164	17.9851
future	19.0	-15.7287	35.9164	12.0495
future	20.0	6.9349	10.9164	3.0495
new	1.0	-418.9780	418.5776	131.7505
past	1.9	-394.5679	403.8808	122.7053
past	3.0	-380.5422	384.3069	114.0212
past	4.0	-358.9676	361.6258	109.9887
past	4.9	-336.9379	336.8934	104.2924
past	6.1	-312.0526	313.9512	102.9350
past	7.1	-291.5460	294.4729	94.3286
past	8.0	-265.0389	272.2878	85.1934
past	8.9	-238.0473	255.2977	80.0152
past	9.9	-216.7785	231.2989	71.0595
future	11.0	-196.3494	213.3467	68.7849
future	12.0	-174.8946	196.7480	59.7849
future	13.0	-157.4615	171.7480	53.7178
future	14.0	-138.2810	148.1081	47.9627
future	15.0	-114.9017	128.9285	40.7450
future	16.0	-89.9017	107.0881	35.9851
future	17.0	-64.9017	85.9164	26.9851
future	18.0	-40.7287	60.9164	17.9851
future	19.0	-15.7287	35.9164	12.0495
future	20.0	6.9349	10.9164	3.0495
new	1.1	-421.4236	419.8087	131.7455
past	2.1	-393.1584	400.4357	123.1088
past	2.9	-379.1459	384.0033	113.9642
past	4.0	-358.3706	359.9725	110.3004
past	5.0	-333.8741	333.2370	104.2875
past	6.0	-315.1430	312.4054	103.3081
past	7.0	-289.2192	298.0178	93.9022
past	8.0	-263.5361	272.1542	85.1435
past	9.1	-239.7302	253.7229	79.9822
past	10.1	-213.0979	229.1433	71.0463
future	11.0	-196.3494	213.3467	68.7849
future	12.0	-174.8946	196.7480	59.7849
future	13.0	-157.4615	171.7480	53.7178
future	14.0	-138.2810	148.1081	47.9627
future	15.0	-114.9017	128.9285	40.7450
future	16.0	-89.9017	107.0881	35.9851
future	17.0	-64.9017	85.9164	26.9851
future	18.0	-40.7287	60.9164	17.9851
future	19.0	-15.7287	35.9164	12.0495
future	20.0	6.9349	10.9164	3.0495
new	1.0	-418.5182	417.9306	131.9891
past	2.0	-394.7841	401.0479	122.6990
past	3.0	-380.9163	386.5192	114.0515
past	4.0	-361.6145	358.1986	110.2584
past	5.0	-334.1136	336.2982	104.0678
past	6.0	-314.8713	311.2184	102.8999
past	7.1	-289.9300	295.0526	93.9181
past	8.0	-264.5950	273.9702	84.9496
past	9.1	-240.0223	254.4312	80.0825
past	9.9	-214.0555	227.5368	70.9869
future	11.0	-196.3494	213.3467	68.7849
future	12.0	-174.8946	196.7480	59.7849
future	13.0	-157.4615	171.7480	53.7178
future	14.0	-138.2810	148.1081	47.9627
future	15.0	-114.9017	128.9285	40.7450
future	16.0	-89.9017	107.0881	35.9851
future	17.0	-64.9017	85.9164	26.9851
future	18.0	-40.7287	60.9164	17.9851
future	19.0	-15.7287	35.9164	12.0495
future	20.0	6.9349	10.9164	3.0495
new	1.1	-420.3394	416.6183	132.0757
past	2.0	-396.5912	401.1329	122.7850
past	3.1	-379.1501	385.2602	114.0323
past	4.0	-362.0485	362.3560	109.9510
past	4.9	-337.3512	336.4486	104.2405
past	6.1	-315.8847	310.2400	103.1601
past	7.0	-287.8960	298.5500	93.9192
past	8.0	-262.8785	269.6925	84.9222
past	9.1	-237.6600	254.8066	80.3078
past	10.0	-214.2653	229.5492	70.9627
future	11.0	-196.3494	213.3467	68.7849
future	12.0	-174.8946	196.7480	59.7849
future	13.0	-157.4615	171.7480	53.7178
future	14.0	-138.2810	148.1081	47.9627
future	15.0	-114.9017	128.9285	40.7450
future	16.0	-89.9017	107.0881	35.9851
future	17.0	-64.9017	85.9164	26.9851
future	18.0	-40.7287	60.9164	17.9851
future	19.0	-15.7287	35.9164	12.0495
future	20.0	6.9349	10.9164	3.0495
new	1.0	-419.2983	419.7052	132.0417
past	2.1	-397.7442	399.4009	122.6740
past	3.0	-378.7363	383.8676	114.0479
past	3.9	-360.0901	359.8181	110.0333
past	4.9	-334.8954	335.2103	104.3920
past	6.0	-313.1912	312.5674	102.9022
past	7.0	-286.8295	297.3832	94.3010
past	8.1	-262.8945	273.1218	85.2195
past	8.9	-240.5996	255.8017	80.1053
past	10.0	-213.7479	228.9640	70.9272
future	11.0	-196.3494	213.3467	68.7849
future	12.0	-174.8946	196.7480	59.7849
future	13.0	-157.4615	171.7480	53.7178
future	14.0	-138.2810	148.1081	47.9627
future	15.0	-114.9017	128.9285	40.7450
future	16.0	-89.9017	107.0881	35.9851
future	17.0	-64.9017	85.9164	26.9851
future	18.0	-40.7287	60.9164	17.9851
future	19.0	-15.7287	35.9164	12.0495
future	20.0	6.9349	10.9164	3.0495
new	1.1	-418.0014	418.1183	132.0443
past	2.0	-395.6613	400.2399	122.7712
