past	-399.8673	374.8540	149.4025
past	-374.8673	349.8540	147.9206
past	-349.8673	324.8540	153.3632
past	-324.8673	299.8540	148.9798
past	-299.8673	274.8540	142.6228
past	-274.8673	249.8540	140.1138
past	-249.8673	224.8540	140.9590
past	-224.8673	199.8540	138.1711
past	-199.8673	174.8540	138.2390
past	-185.5824	159.9082	129.2390
future	-164.5317	146.1523	120.2390
future	-150.0584	133.2587	111.2390
future	-126.8177	120.5076	102.2390
future	-108.8847	109.4129	93.2390
future	-83.8847	98.3934	84.2390
future	-70.7486	82.5001	75.2390
future	-47.1871	57.7427	66.2390
future	-32.3379	44.5356	57.2390
future	-9.0661	26.6985	48.2390
future	7.1605	2.5828	39.2390
new	-400.1195	374.7104	149.1696
past	-373.2693	348.8003	148.1237
past	-349.9484	323.0811	153.3203
past	-326.8068	301.5990	148.7828
past	-298.8407	277.2700	142.3921
past	-273.0575	250.2302	140.1130
past	-247.9065	224.9607	140.9945
past	-225.1336	198.9404	138.1311
past	-201.3741	172.6073	138.2643
past	-186.1080	160.5644	129.1651
future	-164.5317	146.1523	120.2390
future	-150.0584	133.2587	111.2390
future	-126.8177	120.5076	102.2390
future	-108.8847	109.4129	93.2390
future	-83.8847	98.3934	84.2390
future	-70.7486	82.5001	75.2390
future	-47.1871	57.7427	66.2390
future	-32.3379	44.5356	57.2390
future	-9.0661	26.6985	48.2390
future	7.1605	2.5828	39.2390
new	-398.4748	373.5191	149.5658
past	-375.1724	347.9631	148.1483
past	-349.2602	324.5875	153.5242
past	-327.1870	297.4044	148.7965
past	-301.9416	274.9506	142.8228
past	-275.6606	247.9330	140.1363
past	-250.2882	226.9894	141.1036
past	-226.4498	198.4245	138.3779
past	-201.7786	173.4061	138.0932
past	-183.9225	162.2950	129.1106
future	-164.5317	146.1523	120.2390
future	-150.0584	133.2587	111.2390
future	-126.8177	120.5076	102.2390
future	-108.8847	109.4129	93.2390
future	-83.8847	98.3934	84.2390
future	-70.7486	82.5001	75.2390
future	-47.1871	57.7427	66.2390
future	-32.3379	44.5356	57.2390
future	-9.0661	26.6985	48.2390
future	7.1605	2.5828	39.2390
new	-402.1887	374.0241	149.3076
past	-375.4576	351.9205	148.0586
past	-351.2577	322.7100	153.3405
past	-324.1160	302.0438	149.0566
past	-301.1166	276.2183	142.8069
past	-276.4913	247.5666	140.2131
past	-247.4189	224.5819	140.9982
past	-225.8724	200.2006	138.2371
past	-198.7228	176.8878	138.1742
past	-183.2346	158.6753	129.2998
future	-164.5317	146.1523	120.2390
future	-150.0584	133.2587	111.2390
future	-126.8177	120.5076	102.2390
future	-108.8847	109.4129	93.2390
future	-83.8847	98.3934	84.2390
future	-70.7486	82.5001	75.2390
future	-47.1871	57.7427	66.2390
future	-32.3379	44.5356	57.2390
future	-9.0661	26.6985	48.2390
future	7.1605	2.5828	39.2390
new	-398.4820	374.0944	149.2574
past	-376.9526	351.2784	147.9189
past	-350.5400	324.8393	153.4759
past	-326.9661	300.9340	148.9984
past	-301.2068	276.2263	142.8354
past	-276.1627	248.2737	139.9063
past	-250.0487	226.7764	140.9950
past	-227.1900	199.8081	138.1148
past	-198.3044	173.9540	138.4717
past	-187.7138	157.4342	129.3687
future	-164.5317	146.1523	120.2390
future	-150.0584	133.2587	111.2390
future	-126.8177	120.5076	102.2390
future	-108.8847	109.4129	93.2390
future	-83.8847	98.3934	84.2390
future	-70.7486	82.5001	75.2390
